Date,TTE.PA,MC.PA,SAN.PA,BNP.PA,AIR.PA,AAPL,MSFT,NVDA,^STOXX50E
2024-08-28,55.83177185058594,634.2164306640625,91.59870147705078,54.60722732543945,135.26388549804688,224.80479431152344,404.9755859375,125.40330505371094,4913.02978515625
2024-08-29,56.10015106201172,644.8787231445312,92.0159683227539,54.81019592285156,134.97579956054688,228.08026123046875,407.4610290527344,117.396484375,4966.27001953125
2024-08-30,55.63496017456055,641.9276123046875,91.79825592041016,55.22495651245117,133.304931640625,227.29612731933597,411.4259948730469,119.17357635498048,4957.97998046875
2024-09-03,54.13203811645508,638.6908569335938,94.35626983642578,54.43073272705078,129.1949462890625,221.11248779296875,403.8314514160156,107.8222885131836,4912.52001953125
2024-09-04,53.8278694152832,611.7494506835938,95.75320434570312,54.642520904541016,128.27310180664062,219.20677185058597,403.2988586425781,106.03523254394533,4848.18017578125
2024-09-05,54.1767692565918,589.4728393554688,95.17266082763672,56.1338996887207,126.50621032714844,220.7253875732422,402.79583740234375,107.03358459472656,4815.14990234375
2024-09-06,53.55055236816406,582.6185302734375,94.82796478271484,54.87196350097656,123.24127197265624,219.17698669433597,396.1974792480469,102.66079711914062,4738.06005859375
2024-09-09,54.534610748291016,586.616943359375,95.93462371826172,55.21612930297852,124.6048583984375,219.2663116455078,400.1624450683594,106.2947998046875,4778.66015625
2024-09-10,53.55949401855469,582.9993286132812,95.77134704589844,54.87196350097656,125.25784301757812,218.4722900390625,408.52630615234375,107.922119140625,4747.2001953125
2024-09-11,53.84576797485352,577.8585205078125,94.84609985351562,55.25143051147461,125.04659271240234,221.00331115722656,417.24517822265625,116.71762084960938,4763.580078125
2024-09-12,54.4898796081543,577.6680908203125,93.24961853027344,56.01035690307617,125.3538589477539,221.11248779296875,421.1509094238281,118.95413208007812,4814.080078125
2024-09-13,54.63301467895508,578.9057006835938,93.79387664794922,55.9221076965332,125.31546783447266,220.84446716308597,424.6917419433594,118.91419219970705,4843.990234375
2024-09-16,54.7672004699707,574.6217041015625,93.72130584716795,55.85150909423828,124.2783660888672,214.7104949951172,425.4314575195313,116.59781646728516,4827.6298828125
2024-09-17,54.92822647094727,578.5249633789062,93.34032440185548,56.87517166137695,124.5664520263672,215.17697143554688,429.1893005371094,115.40966033935548,4860.77978515625
2024-09-18,54.77614212036133,567.2914428710938,93.39474487304688,56.61043548583984,123.60618591308594,219.0479431152344,424.90869140625,113.19313049316406,4835.2998046875
2024-09-19,56.046478271484375,584.5225219726562,94.44699096679688,57.51055145263672,128.13865661621094,227.16709899902344,432.6807861328125,117.68611907958984,4943.3798828125
2024-09-20,55.45604705810547,563.4835205078125,93.92086791992188,57.16638946533203,125.64196014404295,226.50205993652344,429.3076171875,115.81903076171876,4871.5400390625
2024-09-23,55.57233428955078,566.52978515625,93.55802917480467,55.07493209838867,127.65853118896484,224.7849578857422,427.5717468261719,116.07861328125,4885.56982421875
2024-09-24,56.09120559692383,584.61767578125,94.04786682128906,55.436744689941406,129.55987548828125,225.67825317382807,423.2911987304688,120.68143463134766,4940.72021484375
2024-09-25,55.00398635864258,587.8544311523438,92.92305755615234,54.98669052124024,128.19627380371094,224.68569946289065,426.1908874511719,123.31730651855467,4916.89013671875
2024-09-26,53.72651290893555,645.9259033203125,92.814208984375,55.80738830566406,129.00289916992188,225.8271484375,425.40185546875,123.8464813232422,5032.58984375
2024-09-27,53.590614318847656,669.6304931640625,93.41289520263672,55.86033248901367,128.5035858154297,226.09510803222656,422.1569519042969,121.21060180664062,5067.4501953125
2024-09-30,53.00170135498047,655.4458618164062,93.34032440185548,54.31601333618164,126.0068588256836,231.2663726806641,424.4057312011719,121.25054931640624,5000.4501953125
2024-10-01,53.735572814941406,632.1220092773438,94.26556396484376,53.954200744628906,123.6253890991211,224.52688598632807,414.9273681640625,116.81746673583984,4954.14990234375
2024-10-02,54.94056701660156,636.3108520507812,92.68721771240234,53.79535675048828,122.28099822998048,225.0926513671875,411.4161071777344,118.66458129882812,4963.2900390625
2024-10-03,55.73786544799805,629.26611328125,90.90930938720705,53.02760696411133,121.53199005126952,223.9908905029297,410.8341979980469,122.65834045410156,4921.330078125
2024-10-04,56.76165771484375,630.1229248046875,92.26995086669922,53.70711135864258,121.80086517333984,225.11248779296875,410.36077880859375,124.72511291503906,4954.93994140625
2024-10-07,57.33243942260742,647.1635131835938,91.4898452758789,54.54545211791992,122.338623046875,220.0405120849609,403.9300537109375,127.52073669433594,4969.7099609375
2024-10-08,56.245235443115234,624.0300903320312,91.00001525878906,54.6248779296875,121.32072448730467,224.0901641845703,409.0292663574219,132.68267822265625,4949.0
2024-10-09,56.15462493896485,624.886962890625,91.76197814941406,54.80136489868164,122.37703704833984,227.83209228515625,411.7416076660156,132.4430389404297,4982.56982421875
2024-10-10,56.544212341308594,623.5540771484375,91.25399780273438,54.642520904541016,122.81876373291016,227.3358154296875,410.1437683105469,134.59967041015625,4970.33984375
2024-10-11,56.50797271728516,621.7453002929688,90.83673858642578,54.85431671142578,127.63932800292967,225.8569183349609,410.6172180175781,134.5897216796875,5003.919921875
2024-10-14,56.616695404052734,607.1798706054688,92.14295959472656,55.52499008178711,129.75192260742188,229.5790100097656,413.3985900878906,137.85459899902344,5041.009765625
2024-10-15,53.898658752441406,595.375244140625,91.30843353271484,56.222145080566406,130.36648559570312,232.11004638671875,413.0040588378906,131.3946990966797,4946.72998046875
2024-10-16,53.82617568969727,573.4794311523438,91.05443572998048,56.90165328979492,130.5585479736328,230.0554351806641,410.419921875,135.50827026367188,4908.7099609375
2024-10-17,54.16139602661133,580.1434326171875,91.63497924804688,57.89883804321289,135.6864013671875,230.4226837158203,411.0117492675781,136.71636962890625,4947.2998046875
2024-10-18,54.05268096923828,593.2808227539062,91.4535675048828,58.48126602172852,134.01553344726562,233.25148010253903,412.4320068359375,137.7847137451172,4986.27001953125
2024-10-21,54.30636215209961,581.66650390625,90.55553436279295,58.06650924682617,133.32412719726562,234.720458984375,413.0435485839844,143.48580932617188,4941.22021484375
2024-10-22,54.58722686767578,586.426513671875,89.2039566040039,57.97825622558594,135.6287841796875,234.1051025390625,421.6539306640625,143.365966796875,4939.31005859375
2024-10-23,54.36978149414063,584.1416625976562,89.4488754272461,57.56350326538086,135.5711669921875,229.0430145263672,418.7838134765625,139.34230041503906,4922.5498046875
2024-10-24,54.43320083618164,598.5167846679688,88.53270721435547,57.65174865722656,135.5135498046875,228.8544464111328,418.9120178222656,140.1909637451172,4935.4501953125
2024-10-25,54.6053466796875,596.8983154296875,90.78231048583984,57.65174865722656,134.8989715576172,229.6881866455078,422.28515625,141.31918334960938,4943.08984375
2024-10-28,54.11609649658203,601.7534790039062,91.41727447509766,58.26064300537109,134.32281494140625,231.6633758544922,420.7465515136719,140.30075073242188,4969.830078125
